id,folder,subject,sender_name,sender_email,delivery_time,size,attachments_count
8f5d2ef3b4a6ba01,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Consequatur voluptatem sapiente,Fayize Yorulmaz Bilgin,mhayrioglu@example.org,2025-08-01 23:00:44,48718,0
9382d7fa4d396e62,Outlook veri dosyasının en üstü/Gelen Kutusu,Hic molestiae rem molestiae,Dr. Hanim Sakarya İnönü,durdutoker@example.com,2025-08-09 06:56:44,49253,1
3f961ca2c22a4103,Outlook veri dosyasının en üstü/Gelen Kutusu,Maxime enim pariatur officiis incidunt ab delectus placeat,Bilay Döner Bilge Durmuş,ferayeulker@example.org,2025-08-01 06:34:44,44532,0
5315b5b28beff21c,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Fugiat explicabo unde quaerat molestias quisquam,Gülselin Zaliha Erdoğan İnönü,bilgen10@example.org,2025-07-25 02:27:44,7240,0
798c7e2396dea317,Outlook veri dosyasının en üstü/Gelen Kutusu,Voluptates id facilis atque,Öğr. Laika Öcalan Karadeniz,aslanozel@example.net,2025-07-28 17:13:44,40956,0
3c7efb0c5e488051,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Veniam rerum facilis iusto,Öğr. Zebirce Çamurcuoğlu Manço,aksuselvi@example.com,2025-07-26 06:18:44,10986,0
696a231a87b838cd,Outlook veri dosyasının en üstü/Gelen Kutusu,Cupiditate assumenda minima commodi aperiam eos,Övün Özgün Korutürk,durduucbeyi@example.com,2025-07-17 07:29:44,30942,0
90831e239a50fc06,Outlook veri dosyasının en üstü/Gelen Kutusu,Delectus expedita illo temporibus a cum at est ipsa,Okt. Akar Demir,tsensoy@example.com,2025-08-02 11:06:44,41999,0
84842471d2240506,Outlook veri dosyasının en üstü/Gelen Kutusu,Aspernatur laborum iure enim quisquam explicabo,Şendoğan Demirel,akarnezengul@example.com,2025-08-01 19:07:44,1777,0
1e79f46b9be2eb3a,Outlook veri dosyasının en üstü/Gelen Kutusu,Quaerat fugiat hic quibusdam alias nam nobis,Serhatmehmet Bilge,emissezer@example.org,2025-08-02 20:41:44,42590,0
6850bff77e672781,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Dolore quos et accusantium hic qui ipsam tempora,Eşim Deha Şensoy,yorulmazaran@example.com,2025-07-22 03:57:44,11658,0
f05c47620f16521d,Outlook veri dosyasının en üstü/Gelen Kutusu,Minus dolor iste nobis perspiciatis,Karlukhan Zihni Ülker Çamurcuoğlu,gulseren88@example.net,2025-07-31 10:29:44,16205,0
d2500abfc37a2a7b,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Ipsam amet quisquam assumenda pariatur repellat totam accusamus,Feyha Goncafer Durdu,firatkibar@example.net,2025-08-04 21:16:44,31498,0
3829140d1f8c4e18,Outlook veri dosyasının en üstü/Gelen Kutusu,Nam perferendis temporibus nihil,Haluk Tevetoğlu,zenginmugber@example.org,2025-08-08 09:12:44,2025,0
1257d49bf405ef63,Outlook veri dosyasının en üstü/Gelen Kutusu,Blanditiis quasi aut voluptatibus vitae laborum officia aspernatur,Uz. Remazan Şama,mbilge@example.net,2025-07-15 02:42:44,4523,0
986bd312555525a3,Outlook veri dosyasının en üstü/Gelen Kutusu,Odit est esse dignissimos,Hoşkadem Dumanlı Hançer,ertasvelitdin@example.org,2025-07-27 21:40:44,43328,0
41a13e74ac4844f9,Outlook veri dosyasının en üstü/Gelen Kutusu,Laudantium aliquam voluptates officia,Dr. Lezize Ergül Dumanlı Eraslan,cindorukerdogan@example.net,2025-07-29 08:43:44,45357,2
1f6a61c8ecdb74e1,Outlook veri dosyasının en üstü/Gelen Kutusu,Dolor beatae inventore veritatis doloribus,Seyfullah Sezer,gulengucal@example.net,2025-08-08 23:21:44,18514,0
e57bcf2127d08b80,Outlook veri dosyasının en üstü/Gelen Kutusu,Accusantium exercitationem id,Goncafer Gül,fahrullah14@example.com,2025-07-21 12:01:44,40198,0
6fe93136d165b1ee,Outlook veri dosyasının en üstü/Gelen Kutusu,Expedita at impedit,Sanavber Durdu Akçay,gucluer41@example.net,2025-07-31 11:10:44,24168,0
72942b5561ad2157,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,In autem incidunt consectetur,Gülşa Teknaz Ülker Mansız,erdoganseven@example.org,2025-08-08 13:27:44,5191,0
eb3540352924658f,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Error suscipit omnis aliquid corrupti qui,Tansığ Durdu,havsefirat@example.com,2025-07-23 20:37:44,12175,0
e552f4daf4b795f9,Outlook veri dosyasının en üstü/Taslaklar,Quos dolorem voluptas at error suscipit eligendi nesciunt amet,Öğr. Hasgül Şafak Akçay,lguclu@example.com,2025-08-01 01:51:44,21520,0
1badf0292ad52c2e,Outlook veri dosyasının en üstü/Taslaklar,Rem,Çağlasın Mahir Zorlu,aygonenc56@example.com,2025-07-25 18:26:44,48635,0
f27b1210722939ca,Outlook veri dosyasının en üstü/Gelen Kutusu,Fugiat doloremque quos deserunt,Hudavent Nazlim Hayrioğlu Aslan,uulker@example.org,2025-07-27 12:27:44,15489,0
b162f88819905aad,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Tempora velit molestiae distinctio,Tuğrulhan Hayrioğlu,hayriogluneptun@example.net,2025-07-21 19:46:44,18864,0
cc927bf4eea7845e,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Recusandae totam laboriosam cumque minima,Hasbek Ülker,akdenizolca@example.org,2025-08-04 09:15:44,10570,0
fd5e5ea959c2f6cf,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Fuga ab ratione,Esengün Şensoy Bilgin,cevheriakar@example.net,2025-08-02 23:41:44,27389,0
31dc897913a8fbc2,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Ea voluptates,Tezcan Bilge,gakcay@example.com,2025-08-05 22:15:44,38251,0
a4f1b76bb27aab03,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Sed neque aut illum aperiam sapiente illum id nihil,Asım Kısakürek,mancokader@example.com,2025-07-25 11:12:44,39129,0
e30c873caa542641,Outlook veri dosyasının en üstü/Gelen Kutusu,Laudantium asperiores ratione,İzgü Şafak,uyildirim@example.net,2025-07-23 22:19:44,1927,0
92f42a560722bb97,Outlook veri dosyasının en üstü/Gelen Kutusu,Est fugiat aliquam earum est consequuntur hic consequuntur soluta,Nurgil Fidaye Zorlu Fırat,gcorlu@example.net,2025-08-11 00:19:44,14951,0
435b33acfc8c1b68,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Itaque perferendis iusto praesentium quam voluptates aperiam,Muhammet Güçlü,arsoyelhan@example.net,2025-07-19 09:40:44,39516,2
0467a2075655d0df,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Alias,Ağbegim İhsanoğlu Demir,akcazubeyde@example.org,2025-07-18 03:37:44,44116,0
420fcc218ad7170c,Outlook veri dosyasının en üstü/Gelen Kutusu,Harum voluptatibus ex blanditiis iste,Barışcan Vaysal Şener,arpagbilge@example.com,2025-07-18 16:47:44,32193,0
c543768026308d90,Outlook veri dosyasının en üstü/Silinen Öğeler,Accusamus quos voluptas molestias doloribus laborum provident delectus incidunt,Mucahit Refik Demirel İnönü,ibrahimaslan@example.com,2025-08-08 14:05:44,41548,0
c09ae89afc82e395,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Necessitatibus molestiae explicabo optio in expedita illum porro,Gülbeyan Akgündüz,ekaradeniz@example.net,2025-08-06 12:41:44,47192,1
46fb825855a7ccf8,Outlook veri dosyasının en üstü/Gelen Kutusu,Voluptas facilis,Öğr. Başay Cindoruk Mansız,munezzerdemirel@example.com,2025-08-09 08:48:44,2709,0
7dea47fe280f8bc0,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Laudantium delectus alias temporibus harum veritatis,Erginel Süha Bilge Gül,qakgunduz@example.net,2025-08-07 05:38:44,36926,2
9c7d8e2e873bbaa9,Outlook veri dosyasının en üstü/Gelen Kutusu,Facilis minus tempore inventore nulla adipisci ipsum,Aydinç Önel Eraslan Şafak,kbilgin@example.org,2025-07-17 20:27:44,43069,0
823d3260796f6660,Outlook veri dosyasının en üstü/Taslaklar,Esse nam fugiat,Öğr. Gülhisar Şama Gülen,soyleryilmaz@example.net,2025-07-18 16:56:44,45357,0
1b1e661cbe5a0cf9,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Non fugit architecto maiores iure cumque consequatur saepe,Doç. Miyesser Günebakan Sezgin,dguclu@example.com,2025-07-14 08:34:44,4951,0
33c2f945bc6de64a,Outlook veri dosyasının en üstü/Gelen Kutusu,Nostrum dolore omnis tempora excepturi alias numquam architecto numquam,Nazende Akdeniz,uneksakarya@example.net,2025-08-06 12:50:44,31005,1
31f54a9e12af2b7b,Outlook veri dosyasının en üstü/Gelen Kutusu,Velit sequi consequuntur,Sittik Kenter Hançer,akcaydivan@example.com,2025-08-04 22:03:44,16417,0
f75a1b00cea8e652,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Fugiat assumenda enim odit a maxime saepe ducimus alias,Mestur Bilir,hancercebesoy@example.org,2025-08-02 20:26:44,48809,1
8ca318ce9102fa56,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Sit nihil quaerat cum blanditiis quo qui optio repudiandae quisquam,Canan Benice Korutürk İhsanoğlu,aslangunden@example.org,2025-08-02 02:43:44,22347,0
96fbb6c8f2ae837d,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Architecto minus quibusdam unde corrupti quis,Döner Samahat Arslan,sdemir@example.net,2025-07-26 05:02:44,13612,2
db5dca2bff66c0fd,Outlook veri dosyasının en üstü/Gelen Kutusu,Delectus nulla,İsra Seven,bakar@example.com,2025-07-14 23:52:44,17969,0
5c5adc3829b155f3,Outlook veri dosyasının en üstü/Gelen Kutusu,Fugiat amet,Berran Eraslan,kutgunsezgin@example.org,2025-07-14 04:10:44,49808,2
db613cf858ed3aca,Outlook veri dosyasının en üstü/Gelen Kutusu,Excepturi ad quidem architecto,Bay Dolun Akça,abdulgazi86@example.net,2025-08-11 10:15:44,15320,0
59bb3b10fe76d825,Outlook veri dosyasının en üstü/Silinen Öğeler,At necessitatibus vitae quod quis voluptate animi,Öğr. Yurtseven Mahigül Gül,alpsuocalan@example.com,2025-07-21 04:31:44,37275,1
c0085462dba85b5c,Outlook veri dosyasının en üstü/Gelen Kutusu,Assumenda eum tenetur quisquam laudantium placeat autem,Öğr. İlklima Şener Şensoy,ecamurcuoglu@example.com,2025-07-18 23:24:44,3500,1
5d97f75c054630ae,Outlook veri dosyasının en üstü/Gelen Kutusu,Perferendis culpa reiciendis nostrum quas dolorem,Miray Yaman,hayel29@example.org,2025-08-10 08:48:44,25059,0
f447fc84c588f422,Outlook veri dosyasının en üstü/Gelen Kutusu,Eos libero quam asperiores saepe possimus veniam incidunt,Akgöl Eraslan,arsoyunsever@example.com,2025-07-17 21:15:44,7996,0
bdbf71798f7ec58a,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Reprehenderit est ullam quaerat tempora,Şinasi Çamurcuoğlu,bilgecedide@example.org,2025-07-16 19:44:44,20296,0
33a9cffff08cb66d,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Aut voluptatem fugiat optio beatae eaque,Beyda Adıgün Şafak Yüksel,fsener@example.com,2025-07-23 09:00:44,24306,1
8ff407acc8d603bc,Outlook veri dosyasının en üstü/Gelen Kutusu,At tempora ab,Av. Abdürreşit İhsanoğlu,hsensoy@example.com,2025-08-10 08:22:44,46926,1
9168e89d5f5ec00b,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Eligendi,Afer Arpağ Öcalan,guclueryildiz@example.org,2025-07-18 04:33:44,30537,0
c701cebe1eb6559a,Outlook veri dosyasının en üstü/Gelen Kutusu,Nemo deserunt quia eligendi dignissimos itaque nisi adipisci magni neque,Doç. İslime Korutürk Kısakürek,nafiletevetoglu@example.org,2025-08-08 21:28:44,42021,0
5bfba9672cba32ac,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Nemo eaque accusamus cumque non,Boztaş Yıldırım,ismikocalan@example.org,2025-08-02 08:00:44,2108,1
25d159b9258febbd,Outlook veri dosyasının en üstü/Taslaklar,Animi enim ipsum saepe dicta veritatis velit,Oymak Sezgin,akgunduzfildan@example.com,2025-08-07 01:27:44,3422,2
99455b61f8287ac8,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Tempora impedit minus eaque voluptates ex,Tuğrulhan Zorlu,yilmazyurtguven@example.net,2025-08-03 10:30:44,48903,0
db922fa686afa0ee,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Soluta voluptatibus unde recusandae dignissimos beatae,Şamiha Şensoy Hançer,karadenizhaliye@example.com,2025-08-03 03:02:44,48155,0
55c19c99695b6f8d,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Accusamus numquam odio,Biltaş Arslan,topuz82@example.com,2025-07-29 17:49:44,20470,0
541a5b76fa686d61,Outlook veri dosyasının en üstü/Gelen Kutusu,Placeat dolorem at distinctio,Hürmet Hançer Şafak,erdoganbusra@example.org,2025-08-05 06:51:44,3663,0
1519d96a3c9273e0,Outlook veri dosyasının en üstü/Gelen Kutusu,Assumenda delectus possimus,Çağlar Ergül,zeraslan@example.net,2025-08-04 23:55:44,26582,0
33d59815e681c6d0,Outlook veri dosyasının en üstü/Gelen Kutusu,Qui voluptate,Doç. Seçgül Ayçan İhsanoğlu,bilgesozer@example.com,2025-07-15 01:58:44,46031,0
d49a2b359bdc2b97,Outlook veri dosyasının en üstü/Gelen Kutusu,Exercitationem,Öğr. Nurseda Evde Şensoy Manço,ilklimabilgin@example.net,2025-07-22 11:33:44,18581,0
f39583797e6271e7,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Distinctio ullam delectus reiciendis,Özerdinç Demirbüken Gül,samurtay90@example.net,2025-08-09 18:22:44,20181,0
37a2bcd985a1b066,Outlook veri dosyasının en üstü/Gelen Kutusu,Quam officia voluptatibus pariatur error,Şennur Natalia Dumanlı,demirlale@example.org,2025-07-31 18:39:44,42937,1
46887493a255dd9e,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Error ipsum occaecati,Okt. Akboğa Tarhan,sakcay@example.net,2025-08-08 18:21:44,23997,1
961325f241e6a871,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Repudiandae id eos distinctio,Adal Erdoğan,kocabastevetoglu@example.org,2025-08-05 17:58:44,18227,2
629bc7c58e63a4d1,Outlook veri dosyasının en üstü/Arşiv,Maiores libero eligendi exercitationem enim ratione omnis aut rem facere,Güler Durmuş,tunckilic87@example.net,2025-07-23 07:01:44,21224,0
10a87fb5dfb1e2de,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Unde et,İmge Türcan Karadeniz,kisakurekhamiyet@example.net,2025-08-11 18:42:44,32231,0
d60c7dd19468a018,Outlook veri dosyasının en üstü/Gelen Kutusu,Doloribus excepturi quas natus laudantium in voluptatibus,Prof. Serfinaz Eşim Tevetoğlu,bilirkefser@example.com,2025-08-11 18:49:44,33016,0
6f70d6774a25c62f,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Voluptatum porro ea sunt dolore minima provident ratione aperiam,Lerze Durgadin Soylu,phayrioglu@example.org,2025-08-04 05:13:44,27521,0
65b881c303025186,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Veniam reiciendis optio,Ayşenur Nili Akçay,teybet28@example.net,2025-07-26 02:33:44,2235,0
c30cb2f67fb23c17,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Qui ab architecto,Doç. Nihai Manço,beyzade27@example.com,2025-08-10 18:43:44,37530,0
635fe6243ddde977,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Eius maiores illum,Yrd. Doç. Dilcan Arslan Arslan,tsakarya@example.com,2025-08-07 10:47:44,46383,0
a0aa31b8745a5e9d,Outlook veri dosyasının en üstü/Gelen Kutusu,Quos labore totam nam explicabo deleniti dolores,Öğr. Toköz Dorukhan Yaman,bilgehatin@example.com,2025-08-06 22:57:44,7061,0
2e7d8492b81918e4,Outlook veri dosyasının en üstü/Arşiv,Deleniti atque ab doloribus non,Doç. Lâle Yorulmaz Manço,durmustenvir@example.net,2025-07-31 18:30:44,40950,0
17b47b0befef3d23,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Excepturi sint voluptates illum repellendus,Yosma Şahıgül Yılmaz,senererdursun@example.com,2025-08-04 23:11:44,48448,1
268e98f5f34660ec,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Odit cum aperiam,Aliihsan Hançer,zaliha62@example.com,2025-07-17 01:05:44,25855,1
9c3bd339ec875232,Outlook veri dosyasının en üstü/Arşiv,Accusantium nisi alias,Kumral Müjde Yılmaz Bilir,bariscandumanli@example.org,2025-07-31 04:40:44,47205,1
6dc0d445eef7a8e4,Outlook veri dosyasının en üstü/Gelen Kutusu,Similique optio eos a,İlkbahar Akça,mansizsennur@example.org,2025-08-06 04:18:44,12184,1
b015a167ce895b7b,Outlook veri dosyasının en üstü/Taslaklar,Occaecati dolorum consectetur tempora,Oliver Nebih Duran Çamurcuoğlu,qihsanoglu@example.org,2025-07-17 17:25:44,28872,0
88f5525ff78dc1f7,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Dicta ullam consequuntur ipsam cum itaque excepturi,Atılgan Kader Bilge,muarrademir@example.org,2025-07-16 02:15:44,26463,0
f76e66b9e4018b90,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Commodi quasi dolore culpa recusandae,Şali Tevetoğlu,zengincevheri@example.org,2025-08-09 05:28:44,41162,0
471c7affd416c6fb,Outlook veri dosyasının en üstü/Arşiv,Consequatur fugit quas et adipisci quia tempore,Süleyla Demirel Yorulmaz,fehim13@example.net,2025-07-31 00:50:44,47100,1
b92282d867113cab,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Minima nesciunt,Oguş Türk,abdulahat78@example.org,2025-07-30 03:28:44,19277,0
77c8b277af2d1271,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Omnis,Aydinç Yılmaz,alkorerdogan@example.net,2025-07-27 14:38:44,8949,0
bcd26b2176fbecae,Outlook veri dosyasının en üstü/Gelen Kutusu,Distinctio nobis quidem ipsum iure consequuntur possimus,Öğr. Mahigül Sevim Tarhan Yıldırım,zocalan@example.net,2025-08-01 18:16:44,46915,0
588664413e553aab,Outlook veri dosyasının en üstü/Gelen Kutusu,Molestiae veniam hic facere perspiciatis non,Sakip Aksu,ozorlu@example.com,2025-07-20 19:59:44,5350,1
b2dc8f686789f657,Outlook veri dosyasının en üstü/Taslaklar,Et laborum optio quod,Sirap Ülker Yüksel,tzorlu@example.com,2025-07-25 18:46:44,9760,0
ceb51fbdf648a334,Outlook veri dosyasının en üstü/Gelen Kutusu,Non libero molestiae ducimus rem vero omnis,Öktürk Yüksel,oldagyorulmaz@example.org,2025-08-02 19:10:44,4978,0
849b537d08a7a49b,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Fugiat natus molestias molestiae impedit eligendi,Gülseren Elgin Yaman,arsoyoge@example.net,2025-08-07 21:18:44,40008,0
39a1c34cc1137236,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Similique neque reprehenderit,Çev. Maksüde Nurdeniz Akdeniz Yıldırım,mcamurcuoglu@example.org,2025-07-27 01:18:44,37135,1
dd2788993fc15e8b,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Pariatur pariatur quisquam,Gülbeyan Zorlu Şensoy,akdenizmefharet@example.net,2025-08-01 10:03:44,26782,0
40d60cb448e285de,Outlook veri dosyasının en üstü/Gelen Kutusu,Minus unde non nostrum atque,Ayşenur Durmuş Sezer,sahnuray63@example.org,2025-08-03 03:48:44,6429,0
c086f039cafc2e4f,Outlook veri dosyasının en üstü/Taslaklar,Quibusdam vel laboriosam,Arş. Gör. Zinnure Şendoğan Demir,tulekoruturk@example.net,2025-07-26 22:12:44,14637,0
80f4fbb157e3c6d4,Outlook veri dosyasının en üstü/Gelen Kutusu,Eos qui debitis,Öğr. Nurda Goncafer Çetin Yaman,lzorlu@example.net,2025-07-22 02:00:44,37909,0
d63c425ac322b5ac,Outlook veri dosyasının en üstü/Taslaklar,Quam nisi aliquam,Otay Dölensoy Karadeniz,soylugunaydin@example.org,2025-07-27 06:10:44,32019,0
3bc584dd3fe1be49,Outlook veri dosyasının en üstü/Taslaklar,Et eligendi magnam explicabo praesentium,Sunel Akar,gulcegun14@example.org,2025-07-24 10:29:44,17797,0
fc8a4f9264d6c397,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Possimus totam,Asım Aksu,gucluerakcay@example.org,2025-07-31 05:08:44,13750,2
5b892987ee3941cf,Outlook veri dosyasının en üstü/Gelen Kutusu,Sequi consectetur labore nam sapiente iure cupiditate numquam iste,Kayıt Güçlü,necilaldemir@example.org,2025-07-23 17:07:44,35380,0
ff49cc0ea00874ef,Outlook veri dosyasının en üstü/Taslaklar,Iste maiores,Bay Dalkılıç Bilgin,ganimduran@example.net,2025-07-18 16:52:44,17807,0
086cafe072fa0c5f,Outlook veri dosyasının en üstü/Gelen Kutusu,Rerum perferendis voluptatibus doloribus error ex,Meşhur Sakarya,manconazi@example.net,2025-08-11 21:06:44,30899,0
77795d4b262b7792,Outlook veri dosyasının en üstü/Gelen Kutusu,Nisi officiis,Bilender Türk,iyiyurekturk@example.com,2025-07-31 03:22:44,37378,0
ab5421da63557ed2,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Officia quidem,Kıvılcım Akçay,baytal63@example.org,2025-08-06 20:37:44,28693,0
e13dc4438ace6205,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Delectus excepturi occaecati maiores sint delectus,Kılıçbay Erdoğan,akcaytagangul@example.net,2025-08-12 06:29:44,3893,0
b5d632ee6fbd53a1,Outlook veri dosyasının en üstü/Taslaklar,Suscipit quis dolorem omnis saepe itaque,Tekecan Memili Güçlü Soylu,pembesin21@example.net,2025-08-05 20:20:44,14736,0
adb56614003270c1,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Esse aut rerum exercitationem et inventore nostrum aperiam dolore,Yigit Arsoy,uguclu@example.com,2025-08-03 12:18:44,44445,1
339eee353731c9d2,Outlook veri dosyasının en üstü/Taslaklar,Vitae ipsam illum natus vel corporis,Esna Necva Sezer,torelmansiz@example.net,2025-07-22 09:39:44,31961,0
8705c5d36d0b11aa,Outlook veri dosyasının en üstü/Gelen Kutusu,Odit repellendus aut quo alias saepe aspernatur,Erten İlmafer Şensoy Hançer,pbilir@example.net,2025-07-15 04:25:44,3481,1
3cb014b0e6ba9bff,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,Sunt repudiandae porro voluptatum debitis ex,Başok Zorlu,falemdar@example.org,2025-07-27 08:57:44,38015,0
0a96316a8f027d59,Outlook veri dosyasının en üstü/Gelen Kutusu,At rerum dicta deserunt soluta esse at,Sabihe Akçay Durdu,akcayseracettin@example.com,2025-07-27 17:16:44,18273,0
4b98cd7fc7bc1f74,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Reiciendis quidem aut at,Mücevher Jaruthip Aksu,akise49@example.net,2025-07-23 10:53:44,17008,0
5f0f5a6b642882bd,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Aperiam rerum inventore eveniet,Öğr. Emine. Hayrioğlu Bilir,gulenkahir@example.net,2025-07-28 07:08:44,24797,0
7689cbb8aa3286d2,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Blanditiis atque impedit,Yrd. Doç. Hüsnühâl Benek Hayrioğlu,algisaslan@example.net,2025-08-05 07:47:44,25356,0
a3a1d00dbf8e8d74,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Quisquam nihil odit vitae,Önsal Arslan,sadittin84@example.net,2025-07-16 21:20:44,45257,0
74f79519c499fbe9,Outlook veri dosyasının en üstü/Gelen Kutusu,Quod odio,Bay Ensari Hüsmen Zengin,soylusatrettin@example.org,2025-07-29 00:15:44,42796,0
b8ffab3b5717f10f,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Architecto nihil quas,Sezal Güçlü,ksezer@example.org,2025-07-25 20:31:44,13231,0
94144099236d724e,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje A,Reiciendis voluptate sequi autem suscipit,Musaffa Ticen Bilir Akçay,samamuvahhide@example.com,2025-07-29 14:02:44,44878,0
edc774ed6fad78d0,Outlook veri dosyasının en üstü/Gelen Kutusu,Cumque labore hic neque labore explicabo,Işın Akgüneş Kısakürek,zorluiscan@example.com,2025-08-02 07:00:44,41418,0
9dd7fec46b697107,Outlook veri dosyasının en üstü/Gönderilmiş Öğeler,Voluptatibus tempora reiciendis at reiciendis,Alsoy Okyalaz Aksu Yaman,mansizhinet@example.org,2025-08-11 14:00:44,2123,0
d0558015981fa243,Outlook veri dosyasının en üstü/Gelen Kutusu/Projeler/Proje B,A modi eum,Doç. Öncel Zorlu Hayrioğlu,ydumanli@example.net,2025-07-30 11:23:44,5647,0
e034aee876adbadf,Outlook veri dosyasının en üstü/Gelen Kutusu/Müşteriler/Önemli,Fuga totam cupiditate accusantium odio,Adak Nevsal Durmuş Karadeniz,yildirimkayagun@example.net,2025-07-15 19:25:44,19980,1
